date,low_pred_mean_flow_m3s,normal_pred_mean_flow_m3s,high_pred_mean_flow_m3s,low_pred_mean_sediment_flux_kg_s,normal_pred_mean_sediment_flux_kg_s,high_pred_mean_sediment_flux_kg_s,low_pred_water_volume_m3,low_pred_sediment_mass_kg,low_pred_water_volume_1e8_m3,low_pred_sediment_mass_1e4_t,normal_pred_water_volume_m3,normal_pred_sediment_mass_kg,normal_pred_water_volume_1e8_m3,normal_pred_sediment_mass_1e4_t,high_pred_water_volume_m3,high_pred_sediment_mass_kg,high_pred_water_volume_1e8_m3,high_pred_sediment_mass_1e4_t,pred_mean_flow_m3s,pred_mean_sediment_flux_kg_s,pred_water_volume_m3,pred_sediment_mass_kg,pred_water_volume_1e8_m3,pred_sediment_mass_1e4_t,year,month
2023-03-04,682.7854758427911,896.1589986142437,1450.7007020840106,1892.2645641776437,2988.340041127683,6748.461112186155,58992665.11281715,163491658.3449484,0.5899266511281716,16.34916583449484,77428137.48027065,258192579.5534318,0.7742813748027065,25.81925795534318,125340540.66005851,583067040.0928838,1.253405406600585,58.30670400928838,896.1589986142437,2988.340041127683,77428137.48027065,258192579.5534318,0.7742813748027065,25.81925795534318,2023,3
2023-03-05,697.8473799882184,915.927815341824,1482.7024298470722,1995.823990551148,3151.885237886493,7117.789363061908,60294013.63098207,172439192.7836192,0.6029401363098207,17.24391927836192,79136163.2455336,272322884.553393,0.791361632455336,27.2322884553393,128105489.93878703,614977000.9685489,1.2810548993878703,61.49770009685489,915.927815341824,3151.885237886493,79136163.2455336,272322884.553393,0.791361632455336,27.2322884553393,2023,3
2023-03-06,712.3414716445187,934.9513756313868,1513.4977377231085,2099.189258924592,3315.1238125498157,7486.425180259079,61546303.15008642,181369951.97108477,0.6154630315008642,18.136995197108476,80779798.85455182,286426697.4043041,0.8077979885455182,28.64266974043041,130766204.53927657,646827135.5743845,1.3076620453927656,64.68271355743845,934.9513756313868,3315.1238125498157,80779798.85455182,286426697.4043041,0.8077979885455182,28.64266974043041,2023,3
2023-03-07,725.5249785419626,952.2547875483643,1541.5084722637696,2196.9409986915252,3469.4972778492465,7835.0412390036845,62685358.14602557,189815702.2869478,0.6268535814602557,18.98157022869478,82274813.64417867,299764564.8061749,0.8227481364417867,29.976456480617486,133186332.00358969,676947563.0499183,1.331863320035897,67.69475630499183,952.2547875483643,3469.4972778492465,82274813.64417867,299764564.8061749,0.8227481364417867,29.976456480617486,2023,3
2023-03-08,738.5492928284544,969.3492584496568,1569.1809734344401,2295.587677939432,3625.284067445928,8186.848957307658,63810658.900378466,198338775.37396693,0.6381065890037847,19.833877537396692,83751775.93005034,313224543.42732817,0.8375177593005034,31.32245434273282,135577236.10473564,707343749.9113816,1.3557723610473564,70.73437499113815,969.3492584496568,3625.284067445928,83751775.93005034,313224543.42732817,0.8375177593005034,31.32245434273282,2023,3
2023-03-09,751.4791083994377,986.3196993631174,1596.6526950663174,2395.4884608610473,3783.0513878282177,8543.129237235884,64927794.965711415,206970203.0183945,0.6492779496571142,20.69702030183945,85218022.02497335,326855639.90835804,0.8521802202497335,32.6855639908358,137950792.8537298,738126366.0971804,1.3795079285372982,73.81263660971804,986.3196993631174,3783.0513878282177,85218022.02497335,326855639.90835804,0.8521802202497335,32.6855639908358,2023,3
2023-03-10,763.8844439299435,1002.6017578717132,1623.0100644018012,2493.5445562209143,3937.905503678487,8892.830731876755,65999615.95554712,215442249.657487,0.6599961595554712,21.5442249657487,86624791.88011602,340235035.5178213,0.8662479188011601,34.023503551782134,140228069.56431562,768340575.2341516,1.4022806956431562,76.83405752341515,1002.6017578717132,3937.905503678487,86624791.88011602,340235035.5178213,0.8662479188011601,34.023503551782134,2023,3
2023-03-11,775.6777584209748,1018.0805360217319,1648.0670848237996,2587.947434211481,4086.9903122393357,9229.503606832091,67018558.32757222,223598658.31587195,0.6701855832757222,22.359865831587197,87962158.31227763,353115962.9774786,0.8796215831227763,35.31159629774786,142392996.12877628,797429111.6302927,1.4239299612877627,79.74291116302926,1018.0805360217319,4086.9903122393357,87962158.31227763,353115962.9774786,0.8796215831227763,35.31159629774786,2023,3
2023-03-12,786.7292218273399,1032.5856312967087,1671.5479090210047,2676.1016319599003,4226.206954516614,9543.891555876475,67973404.76588216,231215181.00133538,0.6797340476588216,23.12151810013354,89215398.54403563,365144280.87023544,0.8921539854403563,36.514428087023546,144421739.3394148,824592230.4277275,1.444217393394148,82.45922304277275,1032.5856312967087,4226.206954516614,89215398.54403563,365144280.87023544,0.8921539854403563,36.514428087023546,2023,3
2023-03-13,796.4709400375142,1045.3716801288635,1692.245943684909,2754.1954377649454,4349.535822619519,9822.40071445547,68815089.21924123,237962485.8228913,0.6881508921924123,23.79624858228913,90320113.16313381,375799895.07432646,0.9032011316313382,37.57998950743264,146210049.53437614,848655421.7289526,1.4621004953437615,84.86554217289526,1045.3716801288635,4349.535822619519,90320113.16313381,375799895.07432646,0.9032011316313382,37.57998950743264,2023,3
