mirror_id,x_m,y_m,annual_optical_efficiency,annual_cosine_efficiency,annual_atmospheric_efficiency,annual_shadow_blocking_efficiency,annual_truncation_efficiency
765,300.9,-151.97189788190738,0.41222624590425233,0.6858480043842078,0.9571876466127942,0.7415364583333334,0.9380329422608598
766,312.7,-151.97189788190738,0.4040309483520534,0.6856691887868849,0.9560377371779635,0.7300130208333333,0.9360338130725676
767,-318.6,-141.75279811725102,0.3925490673542056,0.6914673521280673,0.955735331635717,0.701953125,0.9356323076991638
768,-306.8,-141.75279811725102,0.403071324330435,0.6918280322330843,0.9568960919480374,0.716015625,0.9387021527262147
769,-295.0,-141.75279811725102,0.4131886717131218,0.6922167120367021,0.9580564198430461,0.731640625,0.9409253879165871
770,-283.20000000000005,-141.75279811725102,0.42517931691773525,0.6926364629277724,0.9592156708553269,0.7485677083333333,0.9444732151841985
771,-271.40000000000003,-141.75279811725102,0.4367269303706175,0.6930907673953268,0.9603731074653509,0.7654947916666667,0.9463823577670298
772,-259.6,-141.75279811725102,0.45102328281024706,0.6935835769303202,0.9615278825488379,0.786328125,0.9485857586916011
773,-247.8,-141.75279811725102,0.4627016761222182,0.6941193755978107,0.9626790193990328,0.8036458333333333,0.9497064302116535
774,-236.0,-141.75279811725102,0.4761670246013711,0.6947032478059303,0.963825387542043,0.8243489583333333,0.9502874052432785
775,-224.20000000000002,-141.75279811725102,0.48870611104333594,0.6953409471153048,0.964965673386791,0.8460286458333334,0.9474020885154685
776,-212.4,-141.75279811725102,0.5013335095950483,0.6960389601656254,0.9660983445402793,0.869140625,0.9434975157124981
777,-200.60000000000002,-141.75279811725102,0.5116931441602028,0.6968045553498197,0.967221606379196,0.8916666666666667,0.9363211812260072
778,-188.8,-141.75279811725102,0.5204133689464185,0.6976457988707322,0.9683333492128834,0.9125651041666667,0.9280215037430327
779,-177.0,-141.75279811725102,0.5277960349449303,0.6985715100524437,0.9694310841325072,0.9306640625,0.920173646334011
780,-165.20000000000002,-141.75279811725102,0.5338507191262252,0.6995911116629274,0.9705118654819832,0.9458333333333333,0.9129471355772412
781,-153.4,-141.75279811725102,0.5357663064599021,0.7007143077420593,0.9715721979334551,0.958203125,0.9019936806151964
782,-141.60000000000002,-141.75279811725102,0.5377590677271481,0.7019504896204632,0.9726079266273117,0.9661458333333334,0.8952605528061902
783,-129.8,-141.75279811725102,0.5360503597334281,0.703307731024074,0.9736141101246925,0.9724609375,0.8843139461937998
784,-118.0,-141.75279811725102,0.5322212788005715,0.7047911912869623,0.9745848786264997,0.9768880208333334,0.8703945241661444
785,-106.2,-141.75279811725102,0.5250774716984358,0.7064007192175501,0.9755132849336268,0.978515625,0.8541358496722097
786,-94.4,-141.75279811725102,0.5178416382452683,0.7081274776532581,0.9763911641161086,0.9797526041666667,0.8391075945128167
787,-82.60000000000001,-141.75279811725102,0.5046294343515025,0.709949559811281,0.9772090309541214,0.9805338541666667,0.8145493041952868
788,-70.80000000000001,-141.75279811725102,0.49168473681727903,0.711826942543183,0.9779560621391069,0.9865885416666667,0.785417085636214
789,-59.0,-141.75279811725102,0.4776361707344973,0.7136968074202041,0.9786202304483775,0.9881510416666667,0.7572149323193356
790,59.0,-141.75279811725102,0.4771821624698768,0.713696807420204,0.9786202304483775,0.9879557291666666,0.7566728850717741
791,70.80000000000001,-141.75279811725102,0.4918762645853888,0.7118269425431831,0.9779560621391069,0.9867838541666667,0.786119928960371
792,82.60000000000001,-141.75279811725102,0.5045213057708337,0.709949559811281,0.9772090309541214,0.9806640625,0.8150361499334047
793,94.4,-141.75279811725102,0.513686745333262,0.708127477653258,0.9763911641161086,0.9787760416666667,0.8339960941501954
794,106.2,-141.75279811725102,0.5208419800596199,0.7064007192175503,0.9755132849336268,0.9788411458333334,0.8485689641120654
795,118.0,-141.75279811725102,0.5265090375985673,0.7047911912869622,0.9745848786264997,0.9765625,0.8635391141731671
796,129.8,-141.75279811725102,0.5310271498412019,0.703307731024074,0.9736141101246925,0.9722005208333333,0.8775473161609297
797,141.60000000000002,-141.75279811725102,0.5345773020015995,0.7019504896204632,0.9726079266273117,0.9668619791666667,0.8894894560206066
798,153.4,-141.75279811725102,0.5374868205031286,0.7007143077420592,0.9715721979334551,0.9583333333333334,0.9041705063400235
799,165.20000000000002,-141.75279811725102,0.5354999730609891,0.6995911116629276,0.9705118654819832,0.9459635416666666,0.9154454761601886
800,177.0,-141.75279811725102,0.5310773133794524,0.6985715100524437,0.9694310841325072,0.9319010416666667,0.924872306726776
801,188.8,-141.75279811725102,0.5210371065553272,0.6976457988707322,0.9683333492128834,0.9123697916666667,0.9297667094590324
802,200.60000000000002,-141.75279811725102,0.5093747458903081,0.6968045553498197,0.967221606379196,0.8912760416666666,0.9333583320156685
803,212.4,-141.75279811725102,0.49689332062766167,0.6960389601656255,0.9660983445402793,0.867578125,0.9377928115487378
804,224.20000000000002,-141.75279811725102,0.4835346356983872,0.6953409471153048,0.964965673386791,0.8445963541666667,0.9399594985807974
805,236.0,-141.75279811725102,0.4697837587216328,0.6947032478059303,0.963825387542043,0.8227213541666667,0.940641962772187
806,247.8,-141.75279811725102,0.45787931378589963,0.6941193755978107,0.9626790193990328,0.8048177083333333,0.9401891073220282
807,259.6,-141.75279811725102,0.44443471428700737,0.6935835769303202,0.9615278825488379,0.783984375,0.939592492072309
808,271.40000000000003,-141.75279811725102,0.433743372226671,0.6930907673953268,0.9603731074653509,0.76796875,0.9382134693336673
809,283.20000000000005,-141.75279811725102,0.42191921226363677,0.6926364629277724,0.9592156708553269,0.7495442708333333,0.9371087592634236
810,295.0,-141.75279811725102,0.41045276951322435,0.692216712036702,0.9580564198430461,0.7306640625,0.9367714432564249
811,306.8,-141.75279811725102,0.40080545341395984,0.6918280322330843,0.9568960919480374,0.7157552083333333,0.9349915985778668
812,318.6,-141.75279811725102,0.3909789108643217,0.6914673521280675,0.955735331635717,0.7018229166666666,0.9331622099947975
813,-312.70000000000005,-131.53369835259463,0.3855930427980384,0.6976746845368164,0.9565631124071458,0.6805989583333333,0.9372446812275725
814,-300.90000000000003,-131.53369835259463,0.3978117738135997,0.69825145177672,0.9577334063324092,0.6988932291666666,0.9396754174404158
815,-289.1,-131.53369835259463,0.40977990750224963,0.6988710291380735,0.958903604818332,0.71640625,0.942458225940566
816,-277.30000000000007,-131.53369835259463,0.42316514568075825,0.699537960210352,0.9600730800521599,0.7358723958333333,0.9453107975657496
817,-265.50000000000006,-131.53369835259463,0.434778844858507,0.7002573811480785,0.9612411101253427,0.753515625,0.9462035711315082
818,-253.70000000000002,-131.53369835259463,0.4485966219144918,0.7010351019618989,0.9624068615538234,0.7729817708333333,0.9483180467474366
819,-241.9,-131.53369835259463,0.46253324535092893,0.7018776951834808,0.9635693679851637,0.7929036458333333,0.9506136758975144
820,-230.1,-131.53369835259463,0.477275687118847,0.7027925894822021,0.964727504165394,0.8152994791666667,0.9505881985984586
821,-218.3,-131.53369835259463,0.48953652764791206,0.7037881632327311,0.9658799540045762,0.8373697916666667,0.94612304280014
822,-206.5,-131.53369835259463,0.5040612236923399,0.7048738287821178,0.9670251712943546,0.8618489583333333,0.9430139888769961
823,-194.70000000000002,-131.53369835259463,0.5148370331283216,0.7060600912975449,0.9681613312908707,0.8848307291666667,0.9353292623342283
824,-182.9,-131.53369835259463,0.5254343540815718,0.7073585551802417,0.9692862709895478,0.9078776041666666,0.9269292786323352
825,-171.1,-131.53369835259463,0.5330992726540459,0.7087818340774839,0.9703974155134322,0.92734375,0.9178062159619979
826,-159.3,-131.53369835259463,0.5382025650328294,0.7103432947698589,0.9714916876840287,0.945703125,0.9056955477403252
827,-147.5,-131.53369835259463,0.5414433606653952,0.7120565273580238,0.9725653976922074,0.9582682291666667,0.8960296427144068
828,-135.70000000000002,-131.53369835259463,0.5405854012527797,0.713934381250159,0.9736141101246925,0.9666666666666667,0.883212625726838
829,-123.9,-131.53369835259463,0.5369056863762401,0.7159873383770884,0.9746324869521658,0.9727864583333333,0.8681657488967467
830,-112.1,-131.53369835259463,0.5309164217649883,0.7182209206644635,0.9756141083396827,0.9770182291666667,0.85206854663682
831,-100.3,-131.53369835259463,0.5201662085131041,0.7206317778530291,0.9765512796995135,0.9797526041666667,0.828689640025156
832,-88.5,-131.53369835259463,0.5063366521293035,0.7232021450756088,0.9774348452161997,0.9817057291666667,0.8010852769643885
833,-76.7,-131.53369835259463,0.49192389774314926,0.7258926328489455,0.9782540472377889,0.9849609375,0.7716810895368114
834,76.70000000000002,-131.53369835259463,0.49096474261886397,0.7258926328489458,0.9782540472377889,0.9848958333333333,0.7704344442367017
835,88.50000000000001,-131.53369835259463,0.5052572340505046,0.7232021450756088,0.9774348452161997,0.9819661458333333,0.7996844650674074
836,100.30000000000001,-131.53369835259463,0.5149068443832272,0.720631777853029,0.9765512796995135,0.9802734375,0.8204011818927983
837,112.10000000000001,-131.53369835259463,0.5268688490252365,0.7182209206644633,0.9756141083396827,0.9774739583333333,0.8464258707991188
838,123.9,-131.53369835259463,0.5314646313726176,0.7159873383770885,0.9746324869521658,0.9733072916666666,0.8606392766940206
839,135.70000000000002,-131.53369835259463,0.5358369182432614,0.7139343812501588,0.9736141101246925,0.9671875,0.8758848035092723
840,147.50000000000003,-131.53369835259463,0.5389657201313711,0.7120565273580236,0.9725653976922074,0.9585286458333333,0.8917077615286889
841,159.3,-131.53369835259463,0.5395509821027209,0.7103432947698587,0.9714916876840287,0.9462890625,0.9070484292135639
842,171.10000000000002,-131.53369835259463,0.5346191046315878,0.7087818340774837,0.9703974155134322,0.927734375,0.9200225766163601
843,182.9,-131.53369835259463,0.5255117522716696,0.7073585551802416,0.9692862709895478,0.9070963541666667,0.9283626733521867
844,194.70000000000002,-131.53369835259463,0.5117505834970384,0.706060091297545,0.9681613312908707,0.8837239583333333,0.9319944958069686
845,206.50000000000003,-131.53369835259463,0.4981188697724178,0.7048738287821178,0.9670251712943546,0.8600260416666666,0.9353372389625904
846,218.3,-131.53369835259463,0.4843595411579425,0.7037881632327311,0.9658799540045762,0.8369140625,0.937823868886516
847,230.10000000000002,-131.53369835259463,0.4709861380998545,0.702792589482202,0.964727504165394,0.8158854166666667,0.938707417579456
848,241.9,-131.53369835259463,0.4568714009841174,0.7018776951834808,0.9635693679851637,0.7939453125,0.9386904808596743
849,253.70000000000002,-131.53369835259463,0.4449062587700601,0.701035101961899,0.9624068615538234,0.7758463541666667,0.9381298945892407
850,265.5,-131.53369835259463,0.43067861711432637,0.7002573811480785,0.9612411101253427,0.7548828125,0.9365113757938074
851,277.3,-131.53369835259463,0.4175748779469435,0.6995379602103521,0.9600730800521599,0.7347005208333334,0.935428265731879
852,289.1,-131.53369835259463,0.40534463556945977,0.6988710291380736,0.958903604818332,0.7161458333333334,0.9339740386108399
853,300.9,-131.53369835259463,0.3948760929894102,0.6982514517767199,0.9577334063324092,0.6997395833333333,0.9329669455550891
854,312.7,-131.53369835259463,0.38424369516703644,0.6976746845368165,0.9565631124071458,0.6830729166666667,0.9311389921897578
855,-318.6,-121.31459858793825,0.3653091478789475,0.7033716751471624,0.9561900507806911,0.6436848958333333,0.933712551651067
856,-306.8,-121.31459858793825,0.37885612142399905,0.7041298301746131,0.9573684695172555,0.6611979166666667,0.9391360174392063
857,-295.0,-121.31459858793825,0.39037484057851474,0.704942244869576,0.9585476371914028,0.6787760416666667,0.940598610548032
858,-283.20000000000005,-121.31459858793825,0.40463705705642455,0.7058145434156373,0.9597270220570523,0.6996744791666667,0.9432086928685262
859,-271.40000000000003,-121.31459858793825,0.41834403873989584,0.706753080105811,0.960906012343722,0.7197916666666667,0.9455479277913834
860,-259.6,-121.31459858793825,0.43345279888373955,0.7077650434039444,0.9620839012054604,0.7411458333333333,0.9483329413054793
861,-247.8,-121.31459858793825,0.4468394273043298,0.7088585722515706,0.9632598683046251,0.7600260416666667,0.9500002770334907
862,-236.0,-121.31459858793825,0.462031848619839,0.7100428835144986,0.9644329571746725,0.7813802083333333,0.9517886404424221
863,-224.20000000000002,-121.31459858793825,0.4769201008704066,0.7113284072914777,0.9656020472708424,0.8049479166666667,0.9498540012469834
864,-212.4,-121.31459858793825,0.4917775219988903,0.7127269230713721,0.9667658193182193,0.8287760416666666,0.9475302859490422
865,-200.60000000000002,-121.31459858793825,0.5060972981403319,0.7142516834648998,0.9679227121900172,0.8525390625,0.9437884341437601
866,-188.8,-121.31459858793825,0.5196157530875094,0.7159175019512902,0.969070869084005,0.8778645833333333,0.9369924410243241
867,-177.0,-121.31459858793825,0.531052771432467,0.71774076447071,0.9702080702097926,0.9018880208333333,0.9280555487136578
868,-165.20000000000002,-121.31459858793825,0.5396018528083384,0.7197392983495624,0.9713316485750814,0.9248697916666667,0.9158081798791518
869,-153.4,-121.31459858793825,0.5451464382850543,0.7219319911692867,0.972438384835129,0.9456380208333334,0.9013693495522153
870,-141.60000000000002,-121.31459858793825,0.545907134381992,0.7243379906621527,0.9735243767183859,0.9588541666666667,0.8859648816424106
871,-129.8,-121.31459858793825,0.5427378349946188,0.726975228312688,0.9745848786264997,0.9681640625,0.8683590317335617
872,-118.0,-121.31459858793825,0.53718633530232,0.7298578918923978,0.9756141083396827,0.9734375,0.8505586990865677
873,-106.2,-121.31459858793825,0.5247588022240499,0.7329923382948779,0.9766050216323028,0.9768229166666667,0.824183693907584
874,-94.4,-121.31459858793825,0.5076449359044066,0.7363708384912054,0.9775490641830582,0.980078125,0.7896142615873235
875,-82.60000000000001,-121.31459858793825,0.49148142178830945,0.7399626119434072,0.9784359266593158,0.9823567708333333,0.7567017024502357
876,82.60000000000001,-121.31459858793825,0.49154866019784077,0.7399626119434071,0.9784359266593158,0.9827473958333334,0.7568368844913731
877,94.4,-121.31459858793825,0.5091238418128559,0.7363708384912051,0.9775490641830582,0.9804036458333333,0.7922591793535129
878,106.2,-121.31459858793825,0.5212831070828094,0.7329923382948781,0.9766050216323028,0.9770182291666667,0.8201684159498508
879,118.0,-121.31459858793825,0.5318994171165992,0.7298578918923976,0.9756141083396827,0.9736328125,0.8435808363505083
880,129.8,-121.31459858793825,0.5379444293647544,0.726975228312688,0.9745848786264997,0.9680989583333334,0.8620563867875091
881,141.60000000000002,-121.31459858793825,0.5422164623066973,0.7243379906621527,0.9735243767183859,0.9595703125,0.8794586671873703
882,153.4,-121.31459858793825,0.5419425473453998,0.7219319911692865,0.972438384835129,0.9457682291666667,0.8957891777076112
883,165.20000000000002,-121.31459858793825,0.5375673402026139,0.7197392983495624,0.9713316485750814,0.9240885416666667,0.9127415108411516
884,177.0,-121.31459858793825,0.5296103007153403,0.7177407644707102,0.9702080702097926,0.9021484375,0.9254171793382749
885,188.8,-121.31459858793825,0.516079385007424,0.7159175019512901,0.969070869084005,0.8770833333333333,0.9325244825859491
886,200.60000000000002,-121.31459858793825,0.5012604562728238,0.7142516834648996,0.9679227121900172,0.8524088541666667,0.9365337879730473
887,212.4,-121.31459858793825,0.48626070693624823,0.712726923071372,0.9667658193182193,0.8283854166666667,0.9389576765911837
888,224.20000000000002,-121.31459858793825,0.47094125509350193,0.7113284072914776,0.9656020472708424,0.8050130208333334,0.9393959487276438
889,236.0,-121.31459858793825,0.4551764394616946,0.7100428835144986,0.9644329571746725,0.7810546875,0.9394078428428677
890,247.8,-121.31459858793825,0.44115728086095796,0.7088585722515707,0.9632598683046251,0.7610677083333334,0.938043566442408
891,259.6,-121.31459858793825,0.4259996502549609,0.7077650434039442,0.9620839012054604,0.7384765625,0.9368794029746942
892,271.40000000000003,-121.31459858793825,0.4137257378059744,0.706753080105811,0.960906012343722,0.7200520833333334,0.9360963033435432
893,283.20000000000005,-121.31459858793825,0.40023213007242775,0.7058145434156373,0.9597270220570523,0.6993489583333333,0.935205270181576
894,295.0,-121.31459858793825,0.3883205803307471,0.7049422448695759,0.9585476371914028,0.6817057291666667,0.933411769040233
895,306.8,-121.31459858793825,0.37676906204372546,0.7041298301746131,0.9573684695172555,0.6637369791666666,0.9314241421748924
896,318.6,-121.31459858793825,0.3644969455277642,0.7033716751471624,0.9561900507806911,0.6463541666666667,0.9286897154018313
897,-324.50000000000006,-111.09549882328187,0.3470333017021725,0.7089054662995462,0.9557783531844938,0.608984375,0.9330281211866164
898,-312.70000000000005,-111.09549882328187,0.35919389208286745,0.7098365277295702,0.9569631259329511,0.6260416666666667,0.9366857656075921
899,-300.90000000000003,-111.09549882328187,0.3720493640489792,0.7108327138558823,0.9581493576258286,0.6436197916666667,0.9411291282996663
900,-289.1,-111.09549882328187,0.38622666671713884,0.711900690816593,0.9593365983978812,0.6638671875,0.943806134682056
901,-277.30000000000007,-111.09549882328187,0.3997579953693753,0.7130479933455581,0.9605243306791332,0.6833984375,0.9463809012333134
902,-265.50000000000006,-111.09549882328187,0.41457580194062776,0.714283153468394,0.9617119563780799,0.7053385416666667,0.947873035250957
903,-253.70000000000002,-111.09549882328187,0.430550676390289,0.715615847206606,0.9628987811542085,0.726953125,0.9511379659070097
904,-241.9,-111.09549882328187,0.44559297659869174,0.7170570598926113,0.9640839950171981,0.748046875,0.9521498171535323
905,-230.1,-111.09549882328187,0.4611304619193009,0.7186192691210849,0.9652666482686033,0.7698567708333334,0.9532671924883359
906,-218.3,-111.09549882328187,0.4756074866432448,0.7203166414337829,0.9664456215126763,0.7919921875,0.9516599904787815
907,-206.5,-111.09549882328187,0.49419900089756086,0.7221652336509148,0.9676195880871014,0.8193359375,0.950372647624116
908,-194.70000000000002,-111.09549882328187,0.5103937238202759,0.7241831808556733,0.9687869667791912,0.8447916666666667,0.946989739840493
909,-182.9,-111.09549882328187,0.5257071466470012,0.7263908380610391,0.9699458620759674,0.8716145833333333,0.9400734081682792
910,-171.1,-111.09549882328187,0.5374310701144325,0.7288108178407608,0.9710939884308464,0.8971354166666666,0.9284885286987481
911,-159.3,-111.09549882328187,0.5462948440085175,0.731467826022151,0.9722285741221842,0.9209635416666667,0.9139803908270436
912,-147.5,-111.09549882328187,0.5507885856577293,0.7343881336226065,0.9733462392934773,0.9455078125,0.8934163295110829
913,-135.70000000000002,-111.09549882328187,0.5498614564704576,0.7375984244091448,0.9744428418937114,0.9614583333333333,0.8726836328658478
914,-123.9,-111.09549882328187,0.5447847825210472,0.741123611296909,0.9755132849336268,0.9692057291666667,0.8529258666600054
915,-112.1,-111.09549882328187,0.5317020804880321,0.7449830141692995,0.9765512796995135,0.9727864583333333,0.8243364145319845
916,-100.3,-111.09549882328187,0.5141332056829894,0.7491840539792384,0.9775490641830582,0.9756510416666667,0.789670407255634
917,-88.5,-111.09549882328187,0.4960166232034901,0.7537124298167764,0.9784970873062572,0.9790364583333333,0.751648167879658
918,88.50000000000001,-111.09549882328187,0.49584689666614046,0.7537124298167763,0.9784970873062572,0.978515625,0.7530703093645145
919,100.30000000000001,-111.09549882328187,0.5163492187924384,0.7491840539792384,0.9775490641830582,0.9754557291666667,0.7947098692333346
920,112.10000000000001,-111.09549882328187,0.5284859492853423,0.7449830141692996,0.9765512796995135,0.9729817708333334,0.8208002927421304
921,123.9,-111.09549882328187,0.5392423931679706,0.741123611296909,0.9755132849336268,0.9695963541666667,0.8450533724359516
922,135.70000000000002,-111.09549882328187,0.5433281258816137,0.7375984244091448,0.9744428418937114,0.9608723958333333,0.8636846460847356
923,147.50000000000003,-111.09549882328187,0.5457584706887982,0.7343881336226066,0.9733462392934773,0.9459635416666666,0.8848053492796789
924,159.3,-111.09549882328187,0.5421542031062647,0.731467826022151,0.9722285741221842,0.9216145833333333,0.906368461942535
925,171.10000000000002,-111.09549882328187,0.5359900338749589,0.7288108178407608,0.9710939884308464,0.896875,0.9258237761544823
926,182.9,-111.09549882328187,0.522578698541018,0.726390838061039,0.9699458620759674,0.87109375,0.9357245588942796
927,194.70000000000002,-111.09549882328187,0.506909034661971,0.7241831808556732,0.9687869667791912,0.8453125,0.9409558622276106
928,206.50000000000003,-111.09549882328187,0.48883215839005895,0.7221652336509148,0.9676195880871014,0.8192057291666667,0.941614263735174
929,218.3,-111.09549882328187,0.4715709984140002,0.720316641433783,0.9664456215126763,0.7927734375,0.9433352391281781
930,230.10000000000002,-111.09549882328187,0.455201447501312,0.7186192691210849,0.9652666482686033,0.7689453125,0.9429045869305367
931,241.9,-111.09549882328187,0.4389620526984875,0.7170570598926115,0.9640839950171981,0.7470703125,0.9408147623677453
932,253.70000000000002,-111.09549882328187,0.42462753048262974,0.715615847206606,0.9628987811542085,0.7264322916666667,0.9397904669352797
933,265.5,-111.09549882328187,0.4098718844265535,0.7142831534683942,0.9617119563780799,0.7051432291666667,0.9380385044362338
934,277.3,-111.09549882328187,0.39497982738970133,0.7130479933455582,0.9605243306791332,0.6842447916666666,0.9351154001588653
935,289.1,-111.09549882328187,0.3813360188963609,0.711900690816593,0.9593365983978812,0.6641276041666667,0.9329448482674759
936,300.9,-111.09549882328187,0.36888240115495236,0.7108327138558823,0.9581493576258286,0.6453125,0.9315101712298489
937,312.7,-111.09549882328187,0.35599575804213063,0.7098365277295703,0.9569631259329512,0.6261067708333333,0.9291306810138157
938,324.5,-111.09549882328187,0.3441893347675051,0.7089054662995462,0.9557783531844938,0.6093098958333333,0.9257460455263201
939,-330.40000000000003,-100.87639905862551,0.3302183178084755,0.7142652343676754,0.9553295475418098,0.5793619791666667,0.9316991496801609
940,-318.6,-100.87639905862551,0.3416183770569201,0.7153592995153629,0.9565189874180164,0.5951171875,0.9350401248696688
941,-306.8,-100.87639905862551,0.35469876480705076,0.7165285319580067,0.9577104672150673,0.6134765625,0.9383594675538816
942,-295.0,-100.87639905862551,0.36706216974056527,0.717780552957118,0.958903604818332,0.6300130208333333,0.9426129280320718
943,-283.20000000000005,-100.87639905862551,0.3815830724752264,0.7191239804114317,0.9600979608161195,0.6505859375,0.9454558421897195
944,-271.40000000000003,-100.87639905862551,0.3966707745165089,0.7205685810030457,0.9612930276401511,0.6718098958333333,0.9483580220653655
945,-259.6,-100.87639905862551,0.41306778689445456,0.7221254461029059,0.9624882162203288,0.6939453125,0.9513882791357563
946,-247.8,-100.87639905862551,0.4282849309558892,0.7238071938500712,0.9636828394907577,0.7143880208333333,0.9538716098326415
947,-236.0,-100.87639905862551,0.445644994181119,0.7256281989257256,0.9648760918847047,0.7377604166666667,0.9555524947209099
948,-224.20000000000002,-100.87639905862551,0.4624118884036906,0.7276048495821074,0.9660670236919434,0.7611328125,0.9558453280455926
949,-212.4,-100.87639905862551,0.478465777853855,0.7297558276672755,0.9672545088013306,0.7837890625,0.9550763815238771
950,-200.60000000000002,-100.87639905862551,0.4965764622959123,0.7321024003860485,0.9684372038869016,0.8088541666666667,0.9545584979445265
951,-188.8,-100.87639905862551,0.516147468057542,0.7346687001611756,0.9696134964832568,0.8385416666666666,0.9506119707341871
952,-177.0,-100.87639905862551,0.5323640871994039,0.7374819476029385,0.9707814385969725,0.8658203125,0.9428694371814635
953,-165.20000000000002,-100.87639905862551,0.5461235374236567,0.740572536429061,0.9719386614795354,0.8930989583333333,0.9312972891007096
954,-153.4,-100.87639905862551,0.5529097304214596,0.7439738389903975,0.9730822659291287,0.9209635416666667,0.9085677297451986
955,-141.60000000000002,-100.87639905862551,0.5549570091807621,0.7477214928904021,0.97420868104507,0.9455729166666667,0.8826892501154836
956,-129.8,-100.87639905862551,0.5521976142806645,0.7518517734169946,0.9753134829425837,0.963671875,0.8554790006014953
957,-118.0,-100.87639905862551,0.540462454798885,0.7563984196835907,0.9763911641161086,0.9694010416666666,0.8267337471201844
958,-106.2,-100.87639905862551,0.5222095078375029,0.7613869479544778,0.9774348452161997,0.9718098958333333,0.7913088665051202
959,-94.4,-100.87639905862551,0.50555825328586,0.7668250780015965,0.9784359266593158,0.9742838541666666,0.7570963033603413
960,94.4,-100.87639905862551,0.504638569544588,0.7668250780015965,0.9784359266593158,0.9741536458333333,0.7563333205161294
961,106.2,-100.87639905862551,0.5220580769810182,0.7613869479544778,0.9774348452161997,0.9716145833333333,0.7920829596270855
962,118.0,-100.87639905862551,0.5347910688074432,0.7563984196835908,0.9763911641161086,0.969140625,0.8200205120071279
963,129.8,-100.87639905862551,0.54479264892421,0.7518517734169945,0.9753134829425837,0.9630859375,0.8457651405743258
964,141.60000000000002,-100.87639905862551,0.5489185686059008,0.7477214928904022,0.97420868104507,0.9462239583333333,0.8727140704250851
965,153.4,-100.87639905862551,0.5478055071120396,0.7439738389903975,0.9730822659291287,0.9202473958333334,0.9007323348186494
966,165.20000000000002,-100.87639905862551,0.5418265143850045,0.7405725364290608,0.9719386614795354,0.8927083333333333,0.9240048238711903
967,177.0,-100.87639905862551,0.5292947291328844,0.7374819476029385,0.9707814385969725,0.8656901041666667,0.9378929708924367
968,188.8,-100.87639905862551,0.5137909338381897,0.7346687001611757,0.9696134964832568,0.8393229166666667,0.9459513804237074
969,200.60000000000002,-100.87639905862551,0.49332609355918783,0.7321024003860483,0.9684372038869016,0.8104817708333333,0.94735620004259
970,212.4,-100.87639905862551,0.47398590384382755,0.7297558276672755,0.9672545088013306,0.7838541666666666,0.9471057790496442
971,224.20000000000002,-100.87639905862551,0.4569488742001073,0.7276048495821074,0.9660670236919434,0.7599609375,0.9475410347527087
972,236.0,-100.87639905862551,0.4387842436870904,0.7256281989257256,0.9648760918847047,0.7360677083333333,0.9448074342696396
973,247.8,-100.87639905862551,0.42256053708581504,0.7238071938500713,0.9636828394907577,0.7143880208333333,0.9422945550506399
974,259.6,-100.87639905862551,0.4076653426611936,0.7221254461029059,0.9624882162203288,0.6938151041666667,0.9404137207250393
975,271.40000000000003,-100.87639905862551,0.3909608059210618,0.720568581003046,0.9612930276401511,0.6713541666666667,0.9363313351751305
976,283.20000000000005,-100.87639905862551,0.3763022772511638,0.7191239804114316,0.9600979608161195,0.6507161458333334,0.9340956852594513
977,295.0,-100.87639905862551,0.3620748025605448,0.7177805529571181,0.958903604818332,0.6302734375,0.9311219125363532
978,306.8,-100.87639905862551,0.34983981474354764,0.7165285319580068,0.9577104672150673,0.6121744791666667,0.9291444748701029
979,318.6,-100.87639905862551,0.33696132173489357,0.7153592995153629,0.9565189874180164,0.5938802083333333,0.9253270893456927
980,330.40000000000003,-100.87639905862551,0.3266735858063773,0.7142652343676754,0.9553295475418098,0.5799479166666667,0.9222693616837839
981,-336.30000000000007,-90.65729929396912,0.3138026058286917,0.7194427638429773,0.9548452226743843,0.55390625,0.9281933806797082
982,-324.50000000000006,-90.65729929396912,0.3248875990800288,0.7206888653963069,0.9560377371779635,0.5676432291666667,0.9323233646171685
983,-312.70000000000005,-90.65729929396912,0.33663406745989105,0.7220191765852296,0.9572327510071561,0.58359375,0.9359218838618892
984,-300.90000000000003,-90.65729929396912,0.3500223911905617,0.7234421505716421,0.9584299362243182,0.6017578125,0.939816238738699
985,-289.1,-90.65729929396912,0.3645082414732891,0.7249673459232683,0.959628916065329,0.6212890625,0.9441076065118803
986,-277.30000000000007,-90.65729929396912,0.3785381969806343,0.7266055985438672,0.9608292557183232,0.63984375,0.9477537640413429
987,-265.50000000000006,-90.65729929396912,0.3942625333810524,0.7283692223063342,0.9620304509890814,0.6609375,0.9505034387057782
988,-253.70000000000002,-90.65729929396912,0.4111354637466271,0.7302722424285956,0.9632319142849117,0.6830078125,0.9536460868440427
989,-241.9,-90.65729929396912,0.428334672845524,0.7323306653930274,0.9644329571746725,0.7063802083333334,0.9549994857647592
990,-230.1,-90.65729929396912,0.4456382461974744,0.7345627882024068,0.9656327685497463,0.729296875,0.9564504455788528
991,-218.3,-90.65729929396912,0.4635974596259749,0.736989547341057,0.966830387098057,0.753125,0.9577116418487995
992,-206.5,-90.65729929396912,0.4830295166765568,0.7396349028538739,0.9680246663821702,0.7798177083333333,0.9570389882876895
993,-194.70000000000002,-90.65729929396912,0.5035424817627745,0.7425262435637678,0.9692142302458943,0.8061197916666667,0.9577680015838079
