depth_m,wind_speed_m_s,current_speed_m_s,wind_current_angle_deg,draft_m,barrel_angle_deg,pipe_1_angle_deg,pipe_2_angle_deg,pipe_3_angle_deg,pipe_4_angle_deg,anchor_angle_deg,excursion_radius_m,chain_state,suspended_chain_m,grounded_chain_m,chain_horizontal_span_m,chain_vertical_rise_m,chain_horizontal_tension_n,anchor_vertical_tension_n,wind_force_n,buoy_current_force_n,closure_error_m
16.0,12.0,1.5,45.0,1.7094696384182608,4.194476898509724,3.8034366082984636,3.8645049635562216,3.925778201146607,3.98725715252427,0.0,19.416245510882078,partly grounded,20.267794911671146,1.7822050883288547,19.07137394840243,9.302451997995627,3333.906025408718,0.0,52.29546508471305,2877.037401457933,3.700151296470722e-11
16.0,12.0,1.5,90.0,1.7089233044552883,4.1470384599517045,3.7562470921492053,3.8172606443004464,3.878479271353763,3.9399038018665054,0.0,19.397313294361233,partly grounded,20.177576053538147,1.8724239464618542,19.056560372865214,9.302715279569506,3296.244139268647,0.0,52.393805198048106,2876.1179213982505,1.532995952402416e-11
16.0,12.0,1.5,135.0,1.7083661274231186,4.098817231968105,3.70822654081913,3.769192999303366,3.8303645065009597,3.891741897283876,0.0,19.377855117351483,partly grounded,20.08556662519,1.9644333748099996,19.041291342601006,9.302988035815977,3258.0070572184973,0.0,52.49409706383866,2875.1801924531087,-3.199929210495611e-11
16.0,12.0,1.5,180.0,1.7081320409625893,4.078605860530438,3.688083066557261,3.749032460204521,3.810186820378846,3.8715469876609094,0.0,19.36963425210722,partly grounded,20.046910757891492,2.0030892421085085,19.034827090474185,9.303103900685635,3241.994446530176,0.0,52.53623262673393,2874.7862249400378,-8.170886189873272e-11
16.0,24.0,0.0,0.0,1.6508172500556326,0.3438688933723367,0.3405410630067656,0.3411730476801608,0.3418073823931088,0.3424440802778283,0.0,15.15504412787931,partly grounded,10.582232849854911,11.46776715014509,15.125202063951662,9.3492718066105,251.4115799599445,0.0,251.4115799599445,0.0,-9.947598300641403e-14
16.0,24.0,0.0,45.0,1.6508172500556326,0.3438688933723367,0.3405410630067656,0.3411730476801608,0.3418073823931088,0.3424440802778283,0.0,15.15504412787931,partly grounded,10.582232849854911,11.46776715014509,15.125202063951662,9.3492718066105,251.4115799599445,0.0,251.4115799599445,0.0,-9.947598300641403e-14
16.0,24.0,0.0,90.0,1.6508172500556326,0.3438688933723367,0.3405410630067656,0.3411730476801608,0.3418073823931088,0.3424440802778283,0.0,15.15504412787931,partly grounded,10.582232849854911,11.46776715014509,15.125202063951662,9.3492718066105,251.4115799599445,0.0,251.4115799599445,0.0,-9.947598300641403e-14
16.0,24.0,0.0,135.0,1.6508172500556326,0.3438688933723367,0.3405410630067656,0.3411730476801608,0.3418073823931088,0.3424440802778283,0.0,15.15504412787931,partly grounded,10.582232849854911,11.46776715014509,15.125202063951662,9.3492718066105,251.4115799599445,0.0,251.4115799599445,0.0,-9.947598300641403e-14
16.0,24.0,0.0,180.0,1.6508172500556326,0.3438688933723367,0.3405410630067656,0.3411730476801608,0.3418073823931088,0.3424440802778283,0.0,15.15504412787931,partly grounded,10.582232849854911,11.46776715014509,15.125202063951662,9.3492718066105,251.4115799599445,0.0,251.4115799599445,0.0,-9.947598300641403e-14
16.0,24.0,0.5,0.0,1.6599145505020003,0.798699803636428,0.7501513474571184,0.7578336209558991,0.7655442299543306,0.7732833311374604,0.0,16.500223906755284,partly grounded,12.084515545037107,9.965484454962894,16.43310907355579,9.340536122045362,602.0111665875587,0.0,244.86152363855976,310.40402094387406,9.768186259861977e-11
16.0,24.0,0.5,45.0,1.6588443908295938,0.7409492014705266,0.6951705839265677,0.7023936135252673,0.7096496201065883,0.7169386283751362,0.0,16.374286879943366,partly grounded,11.90779472918451,10.142205270815492,16.312078559447603,9.341542959964388,558.3411898889591,0.0,245.6320386026925,310.203901085134,-5.091038701721118e-12
16.0,24.0,0.5,90.0,1.6557085144772399,0.5759664747328765,0.5377380913657319,0.5436948524125044,0.5497016427095174,0.5557579824157344,0.0,15.964321172618217,partly grounded,11.389951792574315,10.660048207425685,15.916157128008102,9.344524141858306,434.103830751017,0.0,247.8898695763873,309.61749220724386,1.0763656632661878e-10
16.0,24.0,0.5,135.0,1.6508152437585286,0.33049366795831003,0.30094647723400086,0.3053523351198559,0.30985700529365706,0.3144579317865006,0.0,15.151938339797637,partly grounded,10.581901539985715,11.468098460014286,15.124847074835388,9.349259071897444,251.34262346397412,0.0,251.41302449385938,308.70245058284485,-1.5554491028524353e-10
16.0,24.0,0.5,180.0,1.646461228737128,0.11810524438668006,0.07566351347367943,0.0821693102417552,0.08869937580300329,0.09525384595543986,0.0,14.09462681818848,partly grounded,9.862901276140935,12.187098723859066,14.086600204698566,9.353545376421588,100.09025392487221,0.0,254.54791530926778,307.888249773843,6.679101716144942e-11
16.0,24.0,1.0,0.0,1.6824837983507044,2.1603085598582545,1.9793785472097047,2.0077085236860044,2.036139988585538,2.064673468835377,0.0,18.263892244479063,partly grounded,15.811488253729369,6.238511746270632,18.08506550639794,9.320718074263352,1673.9832180465298,0.0,228.61166518749283,1258.4978811663268,-8.962075526142144e-11
16.0,24.0,1.0,45.0,1.681381549715212,2.083618833655834,1.904188518679319,1.9322527613118115,1.9604216329826503,1.9886955310529968,0.0,18.201663543126983,partly grounded,15.629468427007083,6.4205315729929175,18.029455538136617,9.321588047953709,1614.9389345691993,0.0,229.40528420504734,1257.6733991869787,1.7787726847018348e-10
16.0,24.0,1.0,90.0,1.6784421833787,1.8825066546735958,1.705995634829281,1.7335253598620695,1.7611654563450565,1.7889160393478918,0.0,18.02725526719464,partly grounded,15.144076171559895,6.905923828440105,17.872453407512218,9.323958204838235,1460.8451206969557,0.0,231.521627967336,1255.4747531672676,-5.565681249208865e-11
16.0,24.0,1.0,135.0,1.6749681665109766,1.6510496190200747,1.4754462822792895,1.5027618827071005,1.5301851661438475,1.5577162742435398,0.0,17.80313924924221,partly grounded,14.570394401465606,7.479605598534395,17.66848172231844,9.326848635757703,1285.0249431008704,0.0,234.02292011209687,1252.8761885502104,8.6494367224077e-11
16.0,24.0,1.0,180.0,1.6733066795843834,1.5426605148849828,1.3662176292938124,1.3936453351545248,1.4211724100607703,1.448799376982772,0.0,17.68803954324963,partly grounded,14.296024760404766,7.753975239595235,17.562869034152357,9.328263136813323,1203.3509616800116,0.0,235.21919069924397,1251.6333963291188,-3.3795188869589765e-11
16.0,24.0,1.5,0.0,1.7119670416339734,4.413582444882206,4.021497145506836,4.082801243812542,4.144309753914941,4.206023502593836,0.0,19.50105547886042,partly grounded,20.680203587846613,1.3697964121533879,19.13715946879037,9.30130644941614,3508.1919197480393,0.0,207.38373002353916,2881.2405310699774,2.8055779921487556e-11
16.0,24.0,1.5,45.0,1.7111337619542002,4.34022167663738,3.9488496552105983,4.010015208704456,4.071386773152673,4.132965119664244,0.0,19.47309565260934,partly grounded,20.542599949212274,1.5074000507877265,19.115552659539233,9.301680370667533,3449.6510200216294,0.0,207.98369139297586,2879.838121368919,9.955414270734764e-11
16.0,24.0,1.5,90.0,1.7090162366543218,4.155414340023535,3.765365985971628,3.826259627750172,3.8873616007518836,3.9486725970800505,0.0,19.400602879638626,partly grounded,20.192922412082222,1.8570775879177788,19.059088031974426,9.30267486295398,3302.6361301304996,0.0,209.5083096088883,2876.2743262892236,6.606271085729531e-11
16.0,24.0,1.5,135.0,1.7067260299681313,3.9581436868277193,3.568660259637335,3.6294030472072096,3.6903531005141987,3.7515111725930197,0.0,19.319734361250525,partly grounded,19.81472913448985,2.2352708655101523,18.995369906093256,9.303820260786583,3146.4607465076056,0.0,211.1572584229455,2872.419908436365,-5.227995814038877e-11
16.0,24.0,1.5,180.0,1.70571852115516,3.8722159936937346,3.4826662995969353,3.543395215851101,3.6043294301348676,3.665469791543628,0.0,19.28329839906218,partly grounded,19.64835416821348,2.401645831786521,18.966419026290996,9.304346529330028,3078.687863434395,0.0,211.88266476828483,2870.724271104134,-3.89981380521931e-11
16.0,36.0,0.0,0.0,1.658709962050958,0.7517082190528637,0.7444767525659894,0.7458501377154363,0.7472285990895751,0.74861216488257,0.0,16.361583722846106,partly grounded,11.885595833031804,10.164404166968197,16.296347332910216,9.341715639315792,552.889861477448,0.0,552.889861477448,0.0,-1.0335376998682477e-10
16.0,36.0,0.0,45.0,1.658709962050958,0.7517082190528637,0.7444767525659894,0.7458501377154363,0.7472285990895751,0.74861216488257,0.0,16.361583722846106,partly grounded,11.885595833031804,10.164404166968197,16.296347332910216,9.341715639315792,552.889861477448,0.0,552.889861477448,0.0,-1.0335376998682477e-10
16.0,36.0,0.0,90.0,1.658709962050958,0.7517082190528637,0.7444767525659894,0.7458501377154363,0.7472285990895751,0.74861216488257,0.0,16.361583722846106,partly grounded,11.885595833031804,10.164404166968197,16.296347332910216,9.341715639315792,552.889861477448,0.0,552.889861477448,0.0,-1.0335376998682477e-10
16.0,36.0,0.0,135.0,1.658709962050958,0.7517082190528637,0.7444767525659894,0.7458501377154363,0.7472285990895751,0.74861216488257,0.0,16.361583722846106,partly grounded,11.885595833031804,10.164404166968197,16.296347332910216,9.341715639315792,552.889861477448,0.0,552.889861477448,0.0,-1.0335376998682477e-10
16.0,36.0,0.0,180.0,1.658709962050958,0.7517082190528637,0.7444767525659894,0.7458501377154363,0.7472285990895751,0.74861216488257,0.0,16.361583722846106,partly grounded,11.885595833031804,10.164404166968197,16.296347332910216,9.341715639315792,552.889861477448,0.0,552.889861477448,0.0,-1.0335376998682477e-10
16.0,36.0,0.5,0.0,1.666794578332534,1.1948124802529343,1.1427386825178318,1.1510993206491777,1.159490613300872,1.1679127289131406,0.0,17.18770588694999,partly grounded,13.220648930222769,8.829351069777232,17.086203576146197,9.334236043339043,898.223468794227,0.0,539.792783101295,311.69058614818385,-2.127400478002528e-10
16.0,36.0,0.5,45.0,1.6653704912741905,1.1123404554546055,1.0658573978769303,1.0733145797296753,1.0808075859567332,1.0883364848494692,0.0,17.06054511256687,partly grounded,12.985482316039267,9.064517683960734,16.96596056970801,9.33552474914224,834.7116768288587,0.0,542.0998041358115,311.4242818682736,-2.1308999009761465e-10
16.0,36.0,0.5,90.0,1.6611917714911504,0.8785841538861145,0.8491974180586773,0.8538961814006067,0.858647087416597,0.8634500390341977,0.0,16.644649806874494,partly grounded,12.29542943111083,9.754570568889172,16.56961404520257,9.339372522467494,654.9703482829098,0.0,548.8693301843364,310.64286126884514,-8.197176271096396e-11
16.0,36.0,0.5,135.0,1.654755203262205,0.5441899994845552,0.5459389720040151,0.5456745195509057,0.5454797174718347,0.5453554244022375,0.0,15.828640853898216,partly grounded,11.232526746549597,10.817473253450403,15.781223969687183,9.345471264872643,397.429597280996,0.0,559.2965707152279,309.4392230100323,-2.6204816094832495e-11
16.0,36.0,0.5,180.0,1.6497180036482435,0.30969111282593137,0.34788422022340426,0.3421812969414043,0.33645713845010494,0.330711626107951,0.0,14.93327645148505,partly grounded,10.400708796065814,11.649291203934187,14.904183279891736,9.350366769937999,212.21030517968333,0.0,567.4568340898455,308.49726668222155,-2.3226398582210095e-10
16.0,36.0,1.0,0.0,1.6875689754114398,2.526004561874137,2.3424296560994273,2.371290772279106,2.4002546089320305,2.429321695173418,0.0,18.532019965792557,partly grounded,16.65122895981222,5.398771040187782,18.3214333571008,9.316870700851275,1955.2659795420884,0.0,506.13825983346754,1262.301593607757,-1.3178791391510458e-11
16.0,36.0,1.0,45.0,1.685577583548254,2.3823012616691948,2.203272972875177,2.2313584472000287,2.2595566350595364,2.2878677242892906,0.0,18.430845992596762,partly grounded,16.322380467555924,5.727619532444077,18.23257695375214,9.318358875285536,1843.3687078242822,0.0,509.36431465182847,1260.812032494094,-3.9243275296030333e-11
16.0,36.0,1.0,90.0,1.679845313744648,1.9816677242652978,1.813077812690081,1.8393426318916892,1.8657489248878947,1.892295711378477,0.0,18.11282399524242,partly grounded,15.375782102376986,6.674217897623015,17.949018958222446,9.322844100465366,1533.784074950014,0.0,518.6505917336701,1256.5242946809967,-1.574207431076502e-11
16.0,36.0,1.0,135.0,1.671702664625122,1.4449241174321974,1.280705877347541,1.3060563246917178,1.331569645531393,1.3572430773156965,0.0,17.57246996937702,partly grounded,14.031145752580649,8.018854247419352,17.455310137869976,9.329675510589528,1125.9753478242783,0.0,531.8416833073022,1250.4335931395913,8.670397733112623e-11
16.0,36.0,1.0,180.0,1.6666924882060419,1.131950661730706,0.9584944890905662,0.9853201621728543,1.012243780130108,1.0392658632180851,0.0,17.167552945650698,partly grounded,13.203790277341902,8.846209722658099,17.078069942700168,9.334111008246683,893.6945402841658,0.0,539.9581691062122,1246.6859811781194,-1.5357493055034865e-10
16.0,36.0,1.5,0.0,1.7155933942675237,4.738156387236461,4.344578954252437,4.406222748930135,4.468070396405495,4.5301227100983885,0.0,19.619461447937972,partly grounded,21.27904132439584,0.7709586756041595,19.22739063436221,9.299816249513901,3767.4650872391103,0.0,460.7387012866117,2887.343682552242,9.835332548391307e-11
16.0,36.0,1.5,45.0,1.7139139306167679,4.587571829491958,4.196322623549796,4.257541519412096,4.318970552343866,4.3806103174325735,0.0,19.565416383848337,partly grounded,21.001703097018137,1.048296902981864,19.186342108335523,9.300491309034225,3646.4700589613403,0.0,463.459432400836,2884.51714522802,-1.9703350062627578e-11
16.0,36.0,1.5,90.0,1.7094146731248894,4.191369452217724,3.8044682638414113,3.864854875962006,3.9254633149987375,3.986293721447859,0.0,19.41465805134025,partly grounded,20.258718218034957,1.7912817819650435,19.06987396688796,9.302503058718857,3330.0957910764964,0.0,470.7482295376792,2876.944894869189,3.4084735034412006e-11
16.0,36.0,1.5,135.0,1.7040587793258355,3.7334028554266605,3.3472932169616416,3.407410953674202,3.467747515758442,3.5283031393133286,0.0,19.222361431982172,partly grounded,19.374272703787412,2.675727296212589,18.91742204347996,9.305263758322184,2968.2726449243423,0.0,479.4247774921465,2867.930925605381,4.815348120246199e-11
16.0,36.0,1.5,180.0,1.70148311097961,3.518413747227316,3.1305484772416095,3.1908963322335233,3.2514500373410136,3.312210456288414,0.0,19.12419114864196,partly grounded,18.948939715405356,3.101060284594645,18.838052931849425,9.306724684068932,2800.0068424456967,0.0,483.5973602130318,2863.596075778684,1.184830011879967e-11
18.0,12.0,0.0,0.0,1.6573475962343236,0.08394703017185798,0.08313854805202699,0.08329209187738629,0.08344620389430873,0.0836008872625425,0.0,11.777092610432856,partly grounded,11.660621556002717,10.389378443997284,11.769807176547591,11.34265771147876,61.677432677821756,0.0,61.677432677821756,0.0,-1.0316369980500895e-10
18.0,12.0,0.0,45.0,1.6573475962343236,0.08394703017185798,0.08313854805202699,0.08329209187738629,0.08344620389430873,0.0836008872625425,0.0,11.777092610432856,partly grounded,11.660621556002717,10.389378443997284,11.769807176547591,11.34265771147876,61.677432677821756,0.0,61.677432677821756,0.0,-1.0316369980500895e-10
18.0,12.0,0.0,90.0,1.6573475962343236,0.08394703017185798,0.08313854805202699,0.08329209187738629,0.08344620389430873,0.0836008872625425,0.0,11.777092610432856,partly grounded,11.660621556002717,10.389378443997284,11.769807176547591,11.34265771147876,61.677432677821756,0.0,61.677432677821756,0.0,-1.0316369980500895e-10
18.0,12.0,0.0,135.0,1.6573475962343236,0.08394703017185798,0.08313854805202699,0.08329209187738629,0.08344620389430873,0.0836008872625425,0.0,11.777092610432856,partly grounded,11.660621556002717,10.389378443997284,11.769807176547591,11.34265771147876,61.677432677821756,0.0,61.677432677821756,0.0,-1.0316369980500895e-10
18.0,12.0,0.0,180.0,1.6573475962343236,0.08394703017185798,0.08313854805202699,0.08329209187738629,0.08344620389430873,0.0836008872625425,0.0,11.777092610432856,partly grounded,11.660621556002717,10.389378443997284,11.769807176547591,11.34265771147876,61.677432677821756,0.0,61.677432677821756,0.0,-1.0316369980500895e-10
18.0,12.0,0.5,0.0,1.667528675365682,0.5462205024145442,0.500351345116336,0.5075335355246813,0.5147420804647241,0.521977124945907,0.0,14.239187185289675,partly grounded,13.341874042659608,8.708125957340393,14.1939693839924,11.332675983034791,418.4206817419648,0.0,59.84483843417725,311.8278622933825,-1.7195844748130185e-10
18.0,12.0,0.5,45.0,1.6671181128502388,0.5257987050035471,0.480372582473989,0.48747714079092186,0.4946088740212293,0.5017678907276861,0.0,14.171368539315017,partly grounded,13.274075802305024,8.775924197694977,14.127912033807204,11.333070941507236,403.1010207512024,0.0,59.91873968695701,311.75108710299463,8.08384470474266e-11
18.0,12.0,0.5,90.0,1.6660416262449689,0.47257490889782827,0.4280223753981656,0.4349696138152857,0.4419454926936233,0.4489500407667024,0.0,13.98602315489494,partly grounded,13.096310188403798,8.953689811596202,13.94717024307571,11.33410955465277,363.3059401158296,0.0,60.1125072759056,311.54978410780916,-7.194245199571014e-11
18.0,12.0,0.5,135.0,1.6648055449080394,0.411974551629887,0.36774280653671104,0.374621176049022,0.3815273088934973,0.38846123936799426,0.0,13.758193842933684,partly grounded,12.892189898736117,9.157810101263884,13.724612676028805,11.335307431990717,318.2765939699754,0.0,60.3350019165529,311.3186368978034,2.013891275964852e-10
18.0,12.0,0.5,180.0,1.6642291181226307,0.3838694322069577,0.3394411338854637,0.346345641600229,0.35327555442696634,0.360231012553384,0.0,13.645744526554767,partly grounded,12.797001662416545,9.252998337583456,13.614622667118475,11.335867917561812,297.52110809248575,0.0,60.43875873792646,311.21084508893193,-8.058975708991056e-11
18.0,12.0,1.0,0.0,1.6927118072245975,1.924841721787453,1.747389599579662,1.7751026053780352,1.802914323151826,1.8308252629331154,0.0,16.832631667755123,partly grounded,17.500490483347363,4.549509516652638,16.674163667809676,11.309802871328369,1508.3605243498241,0.0,55.311874699572456,1266.1484318039988,-8.36486435673578e-11
18.0,12.0,1.0,45.0,1.6923880966584446,1.904278846046028,1.7270369194271624,1.754709938581589,1.7824818633062753,1.8103531927368275,0.0,16.810196122683312,partly grounded,17.447034539504898,4.602965460495103,16.653511736140942,11.310070353562589,1492.4750064991783,0.0,55.37014260147998,1265.9062963005165,-8.048317567954655e-11
18.0,12.0,1.0,90.0,1.6915849732017105,1.8534619444281857,1.6766530859416235,1.70424141512959,1.7319287996194788,1.7597157245735267,0.0,16.753771804407034,partly grounded,17.314410748715577,4.7355892512844235,16.60149919824004,11.310737112748255,1453.274083915135,0.0,55.51470482369211,1265.3055599548795,1.1465317584224977e-10
18.0,12.0,1.0,135.0,1.6907488177472294,1.8008548064107266,1.6243546693281297,1.6518782815753439,1.679500523164035,1.7072218894377036,0.0,16.693837254466793,partly grounded,17.176332219029266,4.8736677809707345,16.546138135391807,11.31143598774153,1412.780332493934,0.0,55.665212805498705,1264.6801156749275,6.085798531785258e-11
18.0,12.0,1.0,180.0,1.6903919902864852,1.7784971757520767,1.6020818153358665,1.6295856018418253,1.6571876257375318,1.6848883962831647,0.0,16.6678792136306,partly grounded,17.11740751684952,4.932592483150479,16.522125847999682,11.311735669738711,1395.5989387642605,0.0,55.729441748432656,1264.413208734291,8.859046829456929e-11
18.0,12.0,1.5,0.0,1.725721245851111,4.196895013090978,3.81030807731359,3.8706882114897363,3.93126844476925,3.9920495842762422,2.9264614478144018,18.47847425728318,fully suspended,22.05,0.0,18.133154009830744,11.286231104730565,3373.4420051695347,172.453222990036,49.3701757468,2904.38885676742,4.256150987203e-11
18.0,12.0,1.5,45.0,1.725479095752919,4.17876035064954,3.7922708151919124,3.852629615485169,3.913188643527873,3.973948703503345,2.8090409720795697,18.470520651018575,fully suspended,22.05,0.0,18.12677480917301,11.286364515313215,3358.796411040121,164.80382257699966,49.4137627644746,2903.981318152162,7.673861546209082e-13
18.0,12.0,1.5,90.0,1.7248894311019984,4.1344817714770326,3.7482004620048635,3.8085120337846576,3.8690240235077664,3.9297372331217617,2.5187246947572883,18.450813568870327,fully suspended,22.05,0.0,18.110913330822985,11.28669065878639,3323.073445776214,146.1766113638878,49.51990240164028,2902.9889125446634,-8.972378395810665e-11
18.0,12.0,1.5,135.0,1.7242924263709059,4.0894771406928605,3.7033631177643658,3.7636339889056516,3.8241052794104764,3.8847777968398822,2.218288881222754,18.430354750049116,fully suspended,22.05,0.0,18.094365327284088,11.287022704725185,3286.8180545976657,127.31753069162369,49.62736325323695,2901.9841535822347,5.268674385661143e-12
18.0,12.0,1.5,180.0,1.7240429342264436,4.07061612541494,3.684558499698812,3.7448145759016795,3.805271010787476,3.8659286168612423,2.090741298002557,18.421648719690555,fully suspended,22.05,0.0,18.087298942684228,11.287162019348896,3271.6398290024404,119.43619871139526,49.67227183924015,2901.564258303105,-4.462918923309189e-11
18.0,24.0,0.0,0.0,1.6626902232420462,0.32922918451694644,0.3260710281959322,0.32667083196872676,0.32727284644788296,0.3278770838778861,0.0,13.326859502610201,partly grounded,12.542876258684256,9.507123741315745,13.298286506866628,11.337391419766744,242.86303926572674,0.0,242.86303926572674,0.0,-1.6262546864709293e-10
18.0,24.0,0.0,45.0,1.6626902232420462,0.32922918451694644,0.3260710281959322,0.32667083196872676,0.32727284644788296,0.3278770838778861,0.0,13.326859502610201,partly grounded,12.542876258684256,9.507123741315745,13.298286506866628,11.337391419766744,242.86303926572674,0.0,242.86303926572674,0.0,-1.6262546864709293e-10
18.0,24.0,0.0,90.0,1.6626902232420462,0.32922918451694644,0.3260710281959322,0.32667083196872676,0.32727284644788296,0.3278770838778861,0.0,13.326859502610201,partly grounded,12.542876258684256,9.507123741315745,13.298286506866628,11.337391419766744,242.86303926572674,0.0,242.86303926572674,0.0,-1.6262546864709293e-10
18.0,24.0,0.0,135.0,1.6626902232420462,0.32922918451694644,0.3260710281959322,0.32667083196872676,0.32727284644788296,0.3278770838778861,0.0,13.326859502610201,partly grounded,12.542876258684256,9.507123741315745,13.298286506866628,11.337391419766744,242.86303926572674,0.0,242.86303926572674,0.0,-1.6262546864709293e-10
18.0,24.0,0.0,180.0,1.6626902232420462,0.32922918451694644,0.3260710281959322,0.32667083196872676,0.32727284644788296,0.3278770838778861,0.0,13.326859502610201,partly grounded,12.542876258684256,9.507123741315745,13.298286506866628,11.337391419766744,242.86303926572674,0.0,242.86303926572674,0.0,-1.6262546864709293e-10
